"url","judul","narasi","label","clean_text"
"https://megapolitan.kompas.com/read/2026/04/23/21434361/depok-akan-kirim-750-ton-sampah-per-hari-ke-bogor-untuk-diolah-jadi","Depok Akan Kirim 750 Ton Sampah per Hari ke Bogor untuk Diolah Jadi Listrik","DEPOK, KOMPAS.com - Kerja sama pengolahan sampah menjadi energi listrik (PSEL) antara Kota Depok dan Kota Bogor mulai disiapkan sebagai solusi jangka panjang penanganan sampah. Program ini ditargetkan beroperasi pada 2028 dengan memanfaatkan pasokan lintas daerah untuk memenuhi kebutuhan bahan baku. Wali Kota Depok Supian Suri menjelaskan, skema kerja sama tersebut menempatkan Kota Bogor sebagai lokasi pengolahan, sementara Depok menjadi salah satu pemasok utama sampah . “Kota Bogor menyiapkan fasilitasnya, sementara Depok mengirimkan sampahnya,” ujar Supian, Kamis (23/4/2026), dikutip dari Tribunnews . Dalam rencana tersebut, sekitar 750 ton sampah per hari dari Depok akan dikirim ke fasilitas pengolahan di kawasan Kayumanis, Kota Bogor. Volume ini diperlukan untuk mendukung operasional PSEL yang mensyaratkan pasokan minimal sekitar 1.000 ton sampah per hari.","0","depok, kerja sama pengolahan sampah menjadi energi listrik psel antara kota depok dan kota bogor mulai disiapkan sebagai solusi jangka panjang penanganan sampah. program ini ditargetkan beroperasi pada 2028 dengan memanfaatkan pasokan lintas daerah untuk memenuhi kebutuhan bahan baku. wali kota depok supian suri menjelaskan, skema kerja sama tersebut menempatkan kota bogor sebagai lokasi pengolahan, sementara depok menjadi salah satu pemasok utama sampah . kota bogor menyiapkan fasilitasnya, sementara depok mengirimkan sampahnya, ujar supian, kamis 23 4 2026 , tribunnews . dalam rencana tersebut, sekitar 750 ton sampah per hari dari depok akan dikirim ke fasilitas pengolahan di kawasan kayumanis, kota bogor. volume ini diperlukan untuk mendukung operasional psel yang mensyaratkan pasokan minimal sekitar 1.000 ton sampah per hari."
"https://megapolitan.kompas.com/read/2026/04/23/22302901/rw-di-bekasi-dapat-dana-hibah-rp-100-juta-ini-syaratnya","RW di Bekasi Dapat Dana Hibah Rp 100 Juta, Ini Syaratnya","BEKASI, KOMPAS.com – Program dana hibah sebesar Rp100 juta per Rukun Warga (RW) di Kota Bekasi kembali dijalankan pada 2026 setelah sebelumnya sempat direalisasikan pada Oktober 2025. Program ini menyasar sekitar 1.020 RW yang tersebar di 12 kecamatan di Kota Bekasi sebagai bagian dari upaya pemerintah daerah mendorong pemerataan pembangunan di wilayah. Wali Kota Bekasi Tri Adhianto mengungkapkan, proses pengajuan hingga pencairan dana hibah tahun ini sudah bisa diajukan. “Pengajuan sudah bisa sekarang. Tapi saya berharap sebelum Juni ini harusnya sudah bisa diselesaikan pengajuannya,” ujar Tri saat ditemui di Plaza Pemkot Bekasi, Kamis (23/4/2026). Menurut Tri, program dana hibah ini menjadi salah satu langkah strategis pemerintah dalam mempercepat pembangunan di lingkungan permukiman, termasuk perbaikan infrastruktur skala kecil hingga pemberdayaan masyarakat.","0","bekasi, program dana hibah sebesar rp100 juta per rukun warga rw di kota bekasi kembali dijalankan pada 2026 setelah sebelumnya sempat direalisasikan pada oktober 2025. program ini menyasar sekitar 1.020 rw yang tersebar di 12 kecamatan di kota bekasi sebagai bagian dari upaya pemerintah daerah mendorong pemerataan pembangunan di wilayah. wali kota bekasi tri adhianto mengungkapkan, proses pengajuan hingga pencairan dana hibah tahun ini sudah bisa diajukan. pengajuan sudah bisa sekarang. tapi saya berharap sebelum juni ini harusnya sudah bisa diselesaikan pengajuannya, ujar tri saat ditemui di plaza pemkot bekasi, kamis 23 4 2026 . menurut tri, program dana hibah ini menjadi salah satu langkah strategis pemerintah dalam mempercepat pembangunan di lingkungan permukiman, termasuk perbaikan infrastruktur skala kecil hingga pemberdayaan masyarakat."
"https://lifestyle.kompas.com/read/2026/04/23/113300520/bukan-satu-cangkir-ini-jumlah-kopi-yang-bisa-bantu-kurangi-stres","Bukan Satu Cangkir, Ini Jumlah Kopi yang Bisa Bantu Kurangi Stres","KOMPAS.com - Kopi tidak hanya membuat tubuh lebih segar, tetapi juga berpotensi membantu mengurangi stres jika dikonsumsi dalam jumlah tertentu. Penelitian terbaru menunjukkan bahwa konsumsi kopi dalam batas moderat berkaitan dengan risiko lebih rendah terhadap gangguan suasana hati dan stres. Temuan ini dipublikasikan dalam jurnal Journal of Affective Disorders dan dilaporkan oleh Men’s Health pada 21 April 2026. Para peneliti menekankan bahwa manfaat ini muncul pada jumlah konsumsi yang tepat, bukan berlebihan. Penelitian menemukan bahwa konsumsi dua hingga tiga cangkir kopi per hari memberikan manfaat paling optimal untuk kesehatan mental . Tim peneliti menganalisis data dari 461.586 orang selama rata-rata 13,4 tahun. Dalam periode tersebut, sebanyak 18.220 orang mengalami gangguan suasana hati dan 18.547 orang mengalami gangguan stres .","0","kopi tidak hanya membuat tubuh lebih segar, tetapi juga berpotensi membantu mengurangi stres jika dikonsumsi dalam jumlah tertentu. penelitian terbaru menunjukkan bahwa konsumsi kopi dalam batas moderat berkaitan dengan risiko lebih rendah terhadap gangguan suasana hati dan stres. temuan ini dipublikasikan dalam jurnal journal of affective disorders dan dilaporkan oleh men s health pada 21 april 2026. para peneliti menekankan bahwa manfaat ini muncul pada jumlah konsumsi yang tepat, bukan berlebihan. penelitian menemukan bahwa konsumsi dua hingga tiga cangkir kopi per hari memberikan manfaat paling optimal untuk kesehatan mental . tim peneliti menganalisis data dari 461.586 orang selama rata rata 13,4 tahun. dalam periode tersebut, sebanyak 18.220 orang mengalami gangguan suasana hati dan 18.547 orang mengalami gangguan stres ."
"https://lifestyle.kompas.com/read/2026/04/23/193000320/ini-dukungan-nyata-yang-dibutuhkan-perempuan-saat-pms","Ini Dukungan Nyata yang Dibutuhkan Perempuan Saat PMS","JAKARTA, KOMPAS.com - Dukungan dari pasangan menjadi hal penting bagi perempuan saat menjalani masa haid. Psikiater dr. Elvine Gunawan, Sp.KJ menekankan, kunci utama dalam memberikan dukungan tersebut adalah komunikasi yang terbuka dan jelas antara pasangan. Menurut dr. Elvine, banyak pasangan yang masih kesulitan memahami kebutuhan perempuan saat haid karena komunikasi yang kurang efektif. Ia menilai, memberikan kode sering kali justru membuat pesan tidak tersampaikan dengan baik. “Jika punya pasangan, untuk mengajarkan mereka memahami kondisi saat menstruasi itu perlu dengan aksi nyata, karena kalau kita ngasih kode sering sekali lebih nggak paham,” ujarnya dalam Press Conference Comfort Made Together: Building a Supportive World Around Menstruation with Laurier, di Jakarta Pusat, Selasa (21/4/2026).","0","jakarta, dukungan dari pasangan menjadi hal penting bagi perempuan saat menjalani masa haid. psikiater dr. elvine gunawan, sp.kj menekankan, kunci utama dalam memberikan dukungan tersebut adalah komunikasi yang terbuka dan jelas antara pasangan. menurut dr. elvine, banyak pasangan yang masih kesulitan memahami kebutuhan perempuan saat haid karena komunikasi yang kurang efektif. ia menilai, memberikan kode sering kali justru membuat pesan tidak tersampaikan dengan baik. jika punya pasangan, untuk mengajarkan mereka memahami kondisi saat menstruasi itu perlu dengan aksi nyata, karena kalau kita ngasih kode sering sekali lebih nggak paham, ujarnya dalam press conference comfort made together building a supportive world around menstruation with laurier, di jakarta pusat, selasa 21 4 2026 ."
"https://lifestyle.kompas.com/read/2026/04/23/153300120/diet-sederhana-tanpa-banyak-variasi-ternyata-lebih-efektif-turunkan-berat","Diet Sederhana Tanpa Banyak Variasi Ternyata Lebih Efektif Turunkan Berat Badan","KOMPAS.com - Banyak orang mengira diet yang baik harus penuh variasi makanan, tetapi penelitian terbaru justru menunjukkan hal sebaliknya. Studi menemukan bahwa pola makan yang sederhana dan berulang dapat membantu menurunkan berat badan lebih efektif dibandingkan diet yang terlalu beragam. Temuan ini dipublikasikan dalam jurnal Health Psychology dan dilaporkan oleh Self (27/3/2026). Para ahli menyebut pendekatan ini dapat membantu seseorang lebih konsisten dalam menjalani pola makan sehat . Penelitian ini menganalisis data dari 112 orang dengan kelebihan berat badan yang mengikuti program penurunan berat badan selama 12 minggu. Peserta diminta mencatat makanan yang dikonsumsi setiap hari serta memantau berat badan secara rutin.","0","banyak orang mengira diet yang baik harus penuh variasi makanan, tetapi penelitian terbaru justru menunjukkan hal sebaliknya. studi menemukan bahwa pola makan yang sederhana dan berulang dapat membantu menurunkan berat badan lebih efektif dibandingkan diet yang terlalu beragam. temuan ini dipublikasikan dalam jurnal health psychology dan dilaporkan oleh self 27 3 2026 . para ahli menyebut pendekatan ini dapat membantu seseorang lebih konsisten dalam menjalani pola makan sehat . penelitian ini menganalisis data dari 112 orang dengan kelebihan berat badan yang mengikuti program penurunan berat badan selama 12 minggu. peserta diminta mencatat makanan yang dikonsumsi setiap hari serta memantau berat badan secara rutin."
"https://lifestyle.kompas.com/read/2026/04/23/213300820/120-ucapan-ulang-tahun-bahasa-inggris-dan-artinya-singkat-penuh-makna","120 Ucapan Ulang Tahun Bahasa Inggris dan Artinya, Singkat & Penuh Makna","KOMPAS.com - Ucapan ulang tahun bukan sekadar formalitas, melainkan cara sederhana untuk menunjukkan perhatian dan kasih sayang. Dalam bahasa Inggris, ada banyak pilihan ucapan yang bisa disesuaikan dengan hubungan, suasana, hingga karakter penerima. Mulai dari yang singkat, lucu, hingga romantis, berikut kumpulan ucapan ulang tahun bahasa Inggris lengkap dengan artinya yang bisa kamu gunakan untuk orang tersayang. Happy birthday! – Selamat ulang tahun! Wishing you all the best! – Semoga yang terbaik untukmu! Have a great day! – Semoga harimu menyenangkan! Cheers to you! – Selamat untukmu! Many happy returns! – Semoga panjang umur! Stay blessed! – Tetap diberkahi! Enjoy your day! – Nikmati harimu! Happy b-day! – Selamat ulang tahun! Keep shining! – Tetap bersinar! Be happy always! – Selalu bahagia! Another year, another blessing. – Tahun baru, berkah baru. Born to shine.","0","ucapan ulang tahun bukan sekadar formalitas, melainkan cara sederhana untuk menunjukkan perhatian dan kasih sayang. dalam bahasa inggris, ada banyak pilihan ucapan yang bisa disesuaikan dengan hubungan, suasana, hingga karakter penerima. mulai dari yang singkat, lucu, hingga romantis, berikut kumpulan ucapan ulang tahun bahasa inggris lengkap dengan artinya yang bisa kamu gunakan untuk orang tersayang. happy birthday selamat ulang tahun wishing you all the best semoga yang terbaik untukmu have a great day semoga harimu menyenangkan cheers to you selamat untukmu many happy returns semoga panjang umur stay blessed tetap diberkahi enjoy your day nikmati harimu happy b day selamat ulang tahun keep shining tetap bersinar be happy always selalu bahagia another year, another blessing. tahun baru, berkah baru. born to shine."
"https://lifestyle.kompas.com/read/2026/04/23/180500120/100-kata-kata-kecewa-karena-tidak-dihargai-bikin-nyesek","100 Kata-kata Kecewa karena Tidak Dihargai, Bikin Nyesek","KOMPAS.com – Perasaan kecewa karena tidak dihargai adalah pengalaman emosional yang cukup umum. Banyak orang pernah berada di titik ketika usaha, perhatian, atau pengorbanannya terasa diabaikan. Sayangnya, emosi ini sering sulit diungkapkan secara langsung. Kata-kata bisa menjadi jembatan untuk menyalurkan perasaan tersebut, baik untuk sekadar melegakan hati, menyampaikan pesan tersirat, maupun menjadi refleksi diri. Berikut kumpulan kata-kata kecewa yang bisa mewakili perasaan tersebut. Rasa kecewa sering muncul karena ekspektasi yang tidak terpenuhi. Salah satu cara mengatasinya adalah dengan mulai menghargai diri sendiri terlebih dahulu.","0","perasaan kecewa karena tidak dihargai adalah pengalaman emosional yang cukup umum. banyak orang pernah berada di titik ketika usaha, perhatian, atau pengorbanannya terasa diabaikan. sayangnya, emosi ini sering sulit diungkapkan secara langsung. kata kata bisa menjadi jembatan untuk menyalurkan perasaan tersebut, baik untuk sekadar melegakan hati, menyampaikan pesan tersirat, maupun menjadi refleksi diri. berikut kumpulan kata kata kecewa yang bisa mewakili perasaan tersebut. rasa kecewa sering muncul karena ekspektasi yang tidak terpenuhi. salah satu cara mengatasinya adalah dengan mulai menghargai diri sendiri terlebih dahulu."
"https://lifestyle.kompas.com/read/2026/04/23/173000220/menunggui-anak-di-utbk-2026-jadi-bentuk-dukungan-mental-orangtua","Menunggui Anak di UTBK 2026 Jadi Bentuk Dukungan Mental Orangtua","DEPOK, KOMPAS.com - Ujian Tulis Berbasis Komputer (UTBK) resmi dimulai serentak di berbagai kampus dan sekolah di Indonesia pada 21-30 April 2026. Di balik ketegangan para peserta, pemandangan menarik terlihat dari deretan orangtua yang rela menunggu berjam-jam di sekitar lokasi ujian. Kompas.com mendatangi dua lokasi UTBK , yaitu Universitas Indonesia (UI) di Kota Depok dan Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ) di Jakarta Selatan, Kamis (23/4/2026). Para orangtua tampak menunggu buah hatinya yang sedang berjuang untuk masuk ke universitas pilihannya. Tidak hanya mengantar, mereka juga rela menunggu sampai ujian selesai. “Kehadiran kami untuk memberikan semangat, biar dia lebih percaya diri. Jadi anak tidak down pada saat mengerjakan, dan lebih tenang karena ada orangtuanya yang menunggu,"" ujar Irma (49) kepada Kompas.com saat ditemui di UI, Kota Depok, Kamis.","0","depok, ujian tulis berbasis komputer utbk resmi dimulai serentak di berbagai kampus dan sekolah di indonesia pada 21 30 april 2026. di balik ketegangan para peserta, pemandangan menarik terlihat dari deretan orangtua yang rela menunggu berjam jam di sekitar lokasi ujian. mendatangi dua lokasi utbk , yaitu universitas indonesia ui di kota depok dan universitas pembangunan nasional veteran jakarta upnvj di jakarta selatan, kamis 23 4 2026 . para orangtua tampak menunggu buah hatinya yang sedang berjuang untuk masuk ke universitas pilihannya. tidak hanya mengantar, mereka juga rela menunggu sampai ujian selesai. kehadiran kami untuk memberikan semangat, biar dia lebih percaya diri. jadi anak tidak down pada saat mengerjakan, dan lebih tenang karena ada orangtuanya yang menunggu, ujar irma 49 kepada saat ditemui di ui, kota depok, kamis."
"https://lifestyle.kompas.com/read/2026/04/23/103000920/ramalan-zodiak-23-april-2026-cancer--fokus-pada-ketenangan-diri","Ramalan Zodiak 23 April 2026, Cancer: Fokus pada Ketenangan Diri","KOMPAS.com - Pada 23 April 2026, suasana astrologi cenderung membawa energi yang lebih reflektif bagi banyak zodiak. Dikutip dari The Times of India, hari ini menjadi momen ketika emosi, intuisi, dan logika saling bertemu, sehingga keputusan besar disarankan diambil dengan lebih hati-hati. Tidak sedikit zodiak yang diminta untuk memperlambat langkah dan memberi ruang bagi diri sendiri untuk berpikir jernih. Di tengah dinamika tersebut, Cancer menjadi salah satu zodiak yang paling terdorong untuk kembali pada ketenangan diri. Sensitivitas yang meningkat membuat Cancer perlu lebih selektif dalam merespons situasi sekitar. Menjaga jarak dari hal-hal yang memicu emosi berlebih dapat membantu menjaga keseimbangan batin sepanjang hari.","0","pada 23 april 2026, suasana astrologi cenderung membawa energi yang lebih reflektif bagi banyak zodiak. the times of india, hari ini menjadi momen ketika emosi, intuisi, dan logika saling bertemu, sehingga keputusan besar disarankan diambil dengan lebih hati hati. tidak sedikit zodiak yang diminta untuk memperlambat langkah dan memberi ruang bagi diri sendiri untuk berpikir jernih. di tengah dinamika tersebut, cancer menjadi salah satu zodiak yang paling terdorong untuk kembali pada ketenangan diri. sensitivitas yang meningkat membuat cancer perlu lebih selektif dalam merespons situasi sekitar. menjaga jarak dari hal hal yang memicu emosi berlebih dapat membantu menjaga keseimbangan batin sepanjang hari."
"https://lifestyle.kompas.com/read/2026/04/23/100000720/7-kebiasaan-yang-menyebabkan-munculnya-jerawat-punggung-","7 Kebiasaan yang Menyebabkan Munculnya Jerawat Punggung","KOMPAS.com – Jerawat tidak hanya muncul di wajah, tetapi juga bisa muncul di area punggung atau dikenal dengan istilah bacne. Meski tidak selalu terlihat, kondisi ini kerap mengganggu dan sulit diatasi. Jerawat punggung memiliki mekanisme yang mirip dengan jerawat wajah, yakni akibat pori-pori tersumbat oleh minyak, keringat, sel kulit mati, dan bakteri. “Jerawat dapat muncul di area tubuh mana pun yang memiliki kelenjar minyak dan keringat. Kondisi ini terjadi ketika keringat, minyak, bakteri, sel kulit mati, dan kotoran terperangkap dalam folikel rambut dan menyumbat pori-pori,” ujar dermatolog Howard Sobel, dikutip Real Simple, Kamis (23/4/2026). Namun, ada sejumlah penyebab jerawat punggung yang sering kali tidak disadari. Berikut penjelasannya. Setelah berolahraga atau beraktivitas berat, banyak orang menunda mandi atau mengganti pakaian.","0","jerawat tidak hanya muncul di wajah, tetapi juga bisa muncul di area punggung atau dikenal dengan istilah bacne. meski tidak selalu terlihat, kondisi ini kerap mengganggu dan sulit diatasi. jerawat punggung memiliki mekanisme yang mirip dengan jerawat wajah, yakni akibat pori pori tersumbat oleh minyak, keringat, sel kulit mati, dan bakteri. jerawat dapat muncul di area tubuh mana pun yang memiliki kelenjar minyak dan keringat. kondisi ini terjadi ketika keringat, minyak, bakteri, sel kulit mati, dan kotoran terperangkap dalam folikel rambut dan menyumbat pori pori, ujar dermatolog howard sobel, dikutip real simple, kamis 23 4 2026 . namun, ada sejumlah penyebab jerawat punggung yang sering kali tidak disadari. berikut penjelasannya. setelah berolahraga atau beraktivitas berat, banyak orang menunda mandi atau mengganti pakaian."
"https://lifestyle.kompas.com/read/2026/04/23/210500120/120-kata-kata-sedih-yang-menyentuh-hati-banget-bikin-nangis","120 Kata-Kata Sedih yang Menyentuh Hati Banget, Bikin Nangis","KOMPAS.com – Perasaan sedih adalah bagian alami dari kehidupan. Entah karena patah hati, kehilangan, atau tekanan hidup, ada kalanya emosi sulit diungkapkan dengan kata-kata. Namun, membaca atau menuliskan kata-kata sedih bisa menjadi cara sederhana untuk memahami perasaan sendiri. Tak jarang, satu kalimat mampu mewakili luka yang selama ini dipendam. Berikut kumpulan kata-kata sedih yang menyentuh hati dan relatable dengan berbagai situasi kehidupan. Unsplash/Carolina Ilustrasi sedih, ilustrasi menangis, ilustrasi depresi. Aku kehilanganmu, tapi kamu tidak kehilangan apa-apa. Kita dekat, tapi tak pernah benar-benar bersama. Cinta yang tak terbalas adalah luka paling sunyi. Aku hanya singgah, bukan tujuanmu. Kamu berubah, atau aku yang terlalu berharap. Aku mencintaimu sendirian. Kita berakhir sebelum sempat benar-benar mulai. Kamu bahagia, aku belajar ikhlas.","0","perasaan sedih adalah bagian alami dari kehidupan. entah karena patah hati, kehilangan, atau tekanan hidup, ada kalanya emosi sulit diungkapkan dengan kata kata. namun, membaca atau menuliskan kata kata sedih bisa menjadi cara sederhana untuk memahami perasaan sendiri. tak jarang, satu kalimat mampu mewakili luka yang selama ini dipendam. berikut kumpulan kata kata sedih yang menyentuh hati dan relatable dengan berbagai situasi kehidupan. unsplash carolina ilustrasi sedih, ilustrasi menangis, ilustrasi depresi. aku kehilanganmu, tapi kamu tidak kehilangan apa apa. kita dekat, tapi tak pernah benar benar bersama. cinta yang tak terbalas adalah luka paling sunyi. aku hanya singgah, bukan tujuanmu. kamu berubah, atau aku yang terlalu berharap. aku mencintaimu sendirian. kita berakhir sebelum sempat benar benar mulai. kamu bahagia, aku belajar ikhlas."
"https://lifestyle.kompas.com/read/2026/04/23/190400020/kenapa-hubungan-baru-gagal-ini-penyebab-utamanya","Kenapa Hubungan Baru Gagal? Ini Penyebab Utamanya","KOMPAS.com - Hubungan yang baru sering kali membawa harapan untuk pengalaman yang lebih baik dari sebelumnya.  Namun, tidak sedikit orang yang justru terjebak dalam pola yang sama, dan akhirnya hubungan kembali berakhir dengan masalah serupa. Sebuah studi mengungkap bahwa kegagalan hubungan baru sering kali bukan semata karena pasangan, melainkan pola yang berulang dari diri sendiri. Tanpa disadari, seseorang bisa mengulang kesalahan yang sama, bahkan ketika merasa sudah move on. Salah satu penyebab paling umum adalah kecenderungan memilih pasangan dengan karakter yang mirip dengan mantan. Hal ini diungkap dalam studi tahun 2019 yang dipublikasikan di jurnal ilmiah Proceedings of the National Academy of Sciences.","0","hubungan yang baru sering kali membawa harapan untuk pengalaman yang lebih baik dari sebelumnya. namun, tidak sedikit orang yang justru terjebak dalam pola yang sama, dan akhirnya hubungan kembali berakhir dengan masalah serupa. sebuah studi mengungkap bahwa kegagalan hubungan baru sering kali bukan semata karena pasangan, melainkan pola yang berulang dari diri sendiri. tanpa disadari, seseorang bisa mengulang kesalahan yang sama, bahkan ketika merasa sudah move on. salah satu penyebab paling umum adalah kecenderungan memilih pasangan dengan karakter yang mirip dengan mantan. hal ini diungkap dalam studi tahun 2019 yang dipublikasikan di jurnal ilmiah proceedings of the national academy of sciences."
"https://lifestyle.kompas.com/read/2026/04/23/200000920/cara-orangtua-bantu-anak-kelola-stres-usai-utbk-2026","Cara Orangtua Bantu Anak Kelola Stres Usai UTBK 2026","DEPOK, KOMPAS.com - Ujian Tulis Berbasis Komputer (UTBK) merupakan momen penentu bagi calon mahasiswa perguruan tinggi negeri. Ujian ini kerap menghadirkan tekanan psikologis luar biasa bagi para peserta. Adapun UTBK dijadwalkan berlangsung pada 21-30 April 2026. Kehadiran keluarga di lokasi ujian tak hanya sekadar memberikan dukungan di awal keberangkatan bagi para peserta. Berbagai taktik pertolongan pertama emosional telah disiapkan oleh para orangtua sesaat setelah anak mereka keluar dari ruang ujian. Langkah antisipasi ini dinilai sangat penting agar anak terhindar dari stres berat pasca-ujian yang merugikan. “Sudah keluar ruangan tidak usah ditanya-tanya bisa apa tidaknya, dibiarkan saja biar anak tidak tambah stres setelah ujian,” ucap Irma (49) kepada Kompas.com di Universitas Indonesia (UI), Kota Depok, pada Kamis (23/4/2026) Kompas.","0","depok, ujian tulis berbasis komputer utbk merupakan momen penentu bagi calon mahasiswa perguruan tinggi negeri. ujian ini kerap menghadirkan tekanan psikologis luar biasa bagi para peserta. adapun utbk dijadwalkan berlangsung pada 21 30 april 2026. kehadiran keluarga di lokasi ujian tak hanya sekadar memberikan dukungan di awal keberangkatan bagi para peserta. berbagai taktik pertolongan pertama emosional telah disiapkan oleh para orangtua sesaat setelah anak mereka keluar dari ruang ujian. langkah antisipasi ini dinilai sangat penting agar anak terhindar dari stres berat pasca ujian yang merugikan. sudah keluar ruangan tidak usah ditanya tanya bisa apa tidaknya, dibiarkan saja biar anak tidak tambah stres setelah ujian, ucap irma 49 kepada di universitas indonesia ui , kota depok, pada kamis 23 4 2026 kompas."
"https://lifestyle.kompas.com/read/2026/04/23/203000820/5-penyebab-kulit-gatal-di-malam-hari-bukan-hanya-sprei","5 Penyebab Kulit Gatal di Malam Hari, Bukan Hanya Sprei","KOMPAS.com - Rasa gatal pada kulit bisa muncul kapan saja, tetapi banyak orang merasakan keluhan ini justru semakin intens saat malam hari, terutama ketika hendak tidur. Kondisi ini sering kali membuat kualitas istirahat terganggu. Meski banyak yang mengira penyebabnya hanya sprei atau tempat tidur yang kotor, faktanya ada sejumlah faktor lain yang turut berperan. Para ahli dermatologi menyebutkan bahwa gatal di malam hari berkaitan dengan kondisi tubuh, lingkungan, hingga kebiasaan sehari-hari. Ini beberapa penyebab kulit gatal saat malam hari yang perlu diketahui. Salah satu penyebab utama kulit gatal saat malam adalah masalah kulit yang sudah ada sebelumnya, seperti eksim, psoriasis, atau kulit kering. Dokter kulit Supriya Rastogi menjelaskan, kondisi ini cenderung memburuk pada malam hari karena kulit kehilangan kelembapan secara alami saat tidur.","0","rasa gatal pada kulit bisa muncul kapan saja, tetapi banyak orang merasakan keluhan ini justru semakin intens saat malam hari, terutama ketika hendak tidur. kondisi ini sering kali membuat kualitas istirahat terganggu. meski banyak yang mengira penyebabnya hanya sprei atau tempat tidur yang kotor, faktanya ada sejumlah faktor lain yang turut berperan. para ahli dermatologi menyebutkan bahwa gatal di malam hari berkaitan dengan kondisi tubuh, lingkungan, hingga kebiasaan sehari hari. ini beberapa penyebab kulit gatal saat malam hari yang perlu diketahui. salah satu penyebab utama kulit gatal saat malam adalah masalah kulit yang sudah ada sebelumnya, seperti eksim, psoriasis, atau kulit kering. dokter kulit supriya rastogi menjelaskan, kondisi ini cenderung memburuk pada malam hari karena kulit kehilangan kelembapan secara alami saat tidur."
"https://lifestyle.kompas.com/read/2026/04/23/121500020/tanpa-disadari-4-zodiak-ini-dikenal-punya-daya-inspirasi-bagi-orang","Tanpa Disadari, 4 Zodiak Ini Dikenal Punya Daya Inspirasi bagi Orang Sekitar","KOMPAS.com - Setiap orang memiliki cara berbeda dalam memberi pengaruh kepada lingkungan sekitarnya. Dalam astrologi, sejumlah zodiak dipercaya memiliki karakter yang tidak hanya menonjol secara individu, tetapi juga secara tidak langsung mampu menginspirasi orang lain. Menariknya, pengaruh ini kerap muncul tanpa disadari oleh pemilik zodiak itu sendiri. Bukan dalam bentuk kepemimpinan yang lantang atau sikap yang menonjol, melainkan melalui konsistensi, ketulusan, dan cara mereka menjalani hidup sehari-hari. Dikutip dari Your Tango, ada empat zodiak yang kerap disebut memiliki “daya inspirasi diam-diam” ini. Cancer dikenal sebagai sosok yang hangat dan penuh perhatian. Dalam banyak situasi, mereka cenderung lebih mengutamakan perasaan orang lain dibandingkan diri sendiri.","0","setiap orang memiliki cara berbeda dalam memberi pengaruh kepada lingkungan sekitarnya. dalam astrologi, sejumlah zodiak dipercaya memiliki karakter yang tidak hanya menonjol secara individu, tetapi juga secara tidak langsung mampu menginspirasi orang lain. menariknya, pengaruh ini kerap muncul tanpa disadari oleh pemilik zodiak itu sendiri. bukan dalam bentuk kepemimpinan yang lantang atau sikap yang menonjol, melainkan melalui konsistensi, ketulusan, dan cara mereka menjalani hidup sehari hari. your tango, ada empat zodiak yang kerap disebut memiliki daya inspirasi diam diam ini. cancer dikenal sebagai sosok yang hangat dan penuh perhatian. dalam banyak situasi, mereka cenderung lebih mengutamakan perasaan orang lain dibandingkan diri sendiri."
"https://lifestyle.kompas.com/read/2026/04/23/220100420/frank-co.-merayakan-30-tahun-dengan-pameran-imersif-bertema-cinta-sejati","Frank & co. Merayakan 30 Tahun dengan Pameran Imersif Bertema Cinta Sejati","JAKARTA, KOMPAS.com – Memperingati tiga dekade perjalanan di industri perhiasan, Frank & co. menghadirkan pameran imersif bertajuk 30 Years of Love yang digelar di Gedung A.A. Maramis, Jakarta Pusat. Pameran ini menjadi refleksi perjalanan panjang brand tersebut dalam menghadirkan standar berlian internasional di Indonesia. General Manager Frank & co., Rolly Soesanto menjelaskan, perjalanan ini dimulai sejak 1996 dengan komitmen kuat terhadap kualitas dan kejujuran. “Tiga puluh tahun perjalanan Frank & co. tepatnya di tahun 1996, kami memulai langkah pertama kami dengan menghadirkan standar berlian internasional dengan kualitas yang berlandaskan kejujuran di tengah masyarakat Indonesia,” jelas Rolly dalam Press Conference 30 Years of Love Frank & co., di Gedung A.A. Maramis, Jakarta Pusat, Kamis (23/4/2026). KOMPAS.com/DEVI PATTRICIA Pameran imersif 30 Years of Love Frank & co.","0","jakarta, memperingati tiga dekade perjalanan di industri perhiasan, frank co. menghadirkan pameran imersif bertajuk 30 years of love yang digelar di gedung a.a. maramis, jakarta pusat. pameran ini menjadi refleksi perjalanan panjang brand tersebut dalam menghadirkan standar berlian internasional di indonesia. general manager frank co., rolly soesanto menjelaskan, perjalanan ini dimulai sejak 1996 dengan komitmen kuat terhadap kualitas dan kejujuran. tiga puluh tahun perjalanan frank co. tepatnya di tahun 1996, kami memulai langkah pertama kami dengan menghadirkan standar berlian internasional dengan kualitas yang berlandaskan kejujuran di tengah masyarakat indonesia, jelas rolly dalam press conference 30 years of love frank co., di gedung a.a. maramis, jakarta pusat, kamis 23 4 2026 . devi pattricia pameran imersif 30 years of love frank co."
