"url","judul","narasi","label","clean_text"
"https://hot.detik.com/celeb/d-8454724/penampakan-rumah-singgah-jupe","Penampakan Rumah Singgah Jupe","Rumah singgah milik almarhum Julia Perez atau Jupe , dikabarkan mengalami kerusakan. detikcom mencoba menelusuri rumah singgah tersebut pada Selasa (21/4/2026). Rumah singgah itu berada tak jauh dari makam Julia Perez, kurang lebih 1,6 KM dari kawasan Pondok Ranggon, Jakarta Timur. Saat ditelusuri, kondisi rumah dari bagian luar tampak sepi. Rumah Singgah Julia Perez yang berada di kawasan Cilangkap, Pondok Ranggon, terlihat tidak menunjukkan tanda-tanda kehidupan. Lampu teras rumah memang terlihat menyala, tapi tidak tampak adanya aktivitas penghuni. SCROLL TO CONTINUE WITH CONTENT Bangunan bercat merah muda agak krem itu terlihat kosong. Bagian depan rumah tidak tampak barang-barang, sementara pintu luar terlihat dalam kondisi digembok. Pagar rumah berwarna hitam dengan ornamen emas masih berdiri kokoh. Meski demikian, secara keseluruhan bangunan terlihat cukup terawat.","0","rumah singgah milik almarhum julia perez atau jupe , dikabarkan mengalami kerusakan. mencoba menelusuri rumah singgah tersebut pada selasa 21 4 2026 . rumah singgah itu berada tak jauh dari makam julia perez, kurang lebih 1,6 km dari kawasan pondok ranggon, jakarta timur. saat ditelusuri, kondisi rumah dari bagian luar tampak sepi. rumah singgah julia perez yang berada di kawasan cilangkap, pondok ranggon, terlihat tidak menunjukkan tanda tanda kehidupan. lampu teras rumah memang terlihat menyala, tapi tidak tampak adanya aktivitas penghuni. bangunan bercat merah muda agak krem itu terlihat kosong. bagian depan rumah tidak tampak barang barang, sementara pintu luar terlihat dalam kondisi digembok. pagar rumah berwarna hitam dengan ornamen emas masih berdiri kokoh. meski demikian, secara keseluruhan bangunan terlihat cukup terawat."
"https://hot.detik.com/celeb/d-8454419/momen-bridal-shower-syifa-hadju-pakai-gaun-pendek-jadi-mermaid","Momen Bridal Shower Syifa Hadju: Pakai Gaun Pendek-Jadi Mermaid","Jakarta - Pernikahan Syifa Hadju kian dekat. Ia sudah mendapat kejutan bridal shower oleh teman-temannya.","0","pernikahan syifa hadju kian dekat. ia sudah mendapat kejutan bridal shower oleh teman temannya."
"https://hot.detik.com/movie/d-8455136/audi-marissa-disakiti-arifin-putra-di-series-istri-paruh-waktu","Audi Marissa Disakiti Arifin Putra di Series Istri Paruh Waktu","Arifin Putra berbagi cerita soal perannya dalam series Istri Paruh Waktu yang mempertemukannya dengan Audi Marissa. Serial ini dijadwalkan tayang mulai 27 April 2026 di Netflix dan 28 April 2026 pukul 19.00 WIB di MDTV. Dalam series tersebut, Arifin memerankan sosok Adimas, seorang suami dengan karakter yang penuh cinta terhadap keluarga namun selingkuh. Ia pun mengungkapkan seperti apa gambaran tokohnya. ""Ya, sosok suami yang mencintai istri penuh waktu ya, dan juga tentunya sangat menyayangi anak tercinta. Dan untuk sisanya ya harus nonton, kita saja harus nonton di Netflix dan juga di MDTV pastinya,"" kata Arifin Putra di MD Place Setiabudi, Jakarta, Selasa (21/4/2026). SCROLL TO CONTINUE WITH CONTENT Arifin juga mengaku mendapat tantangan tersendiri saat beradu akting dengan para pemain lain yang dinilainya memiliki kualitas akting mumpuni.","0","arifin putra berbagi cerita soal perannya dalam series istri paruh waktu yang mempertemukannya dengan audi marissa. serial ini dijadwalkan tayang mulai 27 april 2026 di netflix dan 28 april 2026 pukul 19.00 wib di mdtv. dalam series tersebut, arifin memerankan sosok adimas, seorang suami dengan karakter yang penuh cinta terhadap keluarga namun selingkuh. ia pun mengungkapkan seperti apa gambaran tokohnya. ya, sosok suami yang mencintai istri penuh waktu ya, dan juga tentunya sangat menyayangi anak tercinta. dan untuk sisanya ya harus nonton, kita saja harus nonton di netflix dan juga di mdtv pastinya, kata arifin putra di md place setiabudi, jakarta, selasa 21 4 2026 . arifin juga mengaku mendapat tantangan tersendiri saat beradu akting dengan para pemain lain yang dinilainya memiliki kualitas akting mumpuni."
"https://hot.detik.com/celeb/d-8454105/rizki-da-pergi-haji-dampingi-ibu-gantikan-almarhum-ayah","Rizki DA Pergi Haji Dampingi Ibu Gantikan Almarhum Ayah","Jakarta - Pedangdut Rizki DA bersiap untuk berangkat haji. Dia berangkat bersama ibunda dan menggantikan almarhum ayah.","0","pedangdut rizki da bersiap untuk berangkat haji. dia berangkat bersama ibunda dan menggantikan almarhum ayah."
"https://20.detik.com/detikupdate/20260421-260421120/video-d4vd-bantah-bunuh-mutilasi-remaja-14-tahun-celeste-rivas","","David Anthony Burke atau D4vd membantah tuduhan atas pembunuhan tingkat pertama terkait kematian remaja, Celeste Rivas Hernandez. Bantahan disampaikan lewat nota pembelaan yang diajukan kuasa hukumnya. Dalam sidang di Pengadilan Tinggi Los Angeles pada Senin (20/4), tim kuasa hukum D4vd mengajukan pembelaan tidak bersalah dan meminta sidang pendahuluan segera dilaksanakan guna meninjau bukti-bukti yang dimiliki jaksa.","0","david anthony burke atau d4vd membantah tuduhan atas pembunuhan tingkat pertama terkait kematian remaja, celeste rivas hernandez. bantahan disampaikan lewat nota pembelaan yang diajukan kuasa hukumnya. dalam sidang di pengadilan tinggi los angeles pada senin 20 4 , tim kuasa hukum d4vd mengajukan pembelaan tidak bersalah dan meminta sidang pendahuluan segera dilaksanakan guna meninjau bukti bukti yang dimiliki jaksa."
"https://hot.detik.com/celeb/d-8454447/adik-buka-suara-terkait-kelanjutan-rumah-singgah-jupe","Adik Buka Suara Terkait Kelanjutan Rumah Singgah Jupe","Adik mendiang Julia Perez atau Jupe , Nia Anggia, buka suara terkait keberlanjutan rumah singgah peninggalan sang kakak. Rumah singgah tersebut diketahui berada sekitar 1,6 kilometer dari makam Jupe di TPU Pondok Ranggon, Jakarta Timur. Saat dihubungi detikcom pada Selasa (21/4/2026), Nia memastikan rumah singgah itu masih ada. Namun, ia mengakui operasionalnya saat ini tidak berjalan. ""Untuk rumah singgah masih ada,"" kata Nia Anggia. SCROLL TO CONTINUE WITH CONTENT Meski begitu, program rumah singgah tersebut belum dijalankan. Nia menyebut ada sejumlah kendala yang membuatnya belum bisa direalisasikan. ""Tapi kita nggak jalanin nih,"" lanjutnya.","0","adik mendiang julia perez atau jupe , nia anggia, buka suara terkait keberlanjutan rumah singgah peninggalan sang kakak. rumah singgah tersebut diketahui berada sekitar 1,6 kilometer dari makam jupe di tpu pondok ranggon, jakarta timur. saat dihubungi pada selasa 21 4 2026 , nia memastikan rumah singgah itu masih ada. namun, ia mengakui operasionalnya saat ini tidak berjalan. untuk rumah singgah masih ada, kata nia anggia. meski begitu, program rumah singgah tersebut belum dijalankan. nia menyebut ada sejumlah kendala yang membuatnya belum bisa direalisasikan. tapi kita nggak jalanin nih, lanjutnya."
"https://finance.detik.com/bursa-dan-valas/d-8454959/danantara-bicara-soal-pengumuman-msci-hari-ini-positif-atau-negatif","Danantara Bicara soalÂ Pengumuman MSCI Hari Ini, Positif atau Negatif?","Penyedia indeks saham global, Morgan Stanley Capital International (MSCI), mengumumkan kembali menunda review indeks saham Indonesia di bulan Mei 2026. Sebab saat ini, MSCI masih mengkaji aksesibilitas investasi di pasar modal Indonesia. Chief Investment Officer (CIO) BPI Danantara, Pandu Sjahrir, berpendapat pengumuman lanjutan dari MSCI terkait peringatan kepada Indonesia merupakan hal yang positif. Sebab menurutnya langkah ini menunjukkan bahwa lembaga indeks global itu ingin mengawasi secara ketat keberlanjutan reformasi di pasar modal Tanah Air. ""Menurut saya positif di note bahwa dari sisi bursa bahwa mereka telah melakukan tahap-tahap sesuai dengan feedback yang didapatkan dari MSCI dan merupakan kemajuan,"" kata Pandu saat ditemui di Kantor Kemenko Pangan, Jakarta Pusat, Selasa (21/4/2026).","0","penyedia indeks saham global, morgan stanley capital international msci , mengumumkan kembali menunda review indeks saham indonesia di bulan mei 2026. sebab saat ini, msci masih mengkaji aksesibilitas investasi di pasar modal indonesia. chief investment officer cio bpi danantara, pandu sjahrir, berpendapat pengumuman lanjutan dari msci terkait peringatan kepada indonesia merupakan hal yang positif. sebab menurutnya langkah ini menunjukkan bahwa lembaga indeks global itu ingin mengawasi secara ketat keberlanjutan reformasi di pasar modal tanah air. menurut saya positif di note bahwa dari sisi bursa bahwa mereka telah melakukan tahap tahap sesuai dengan feedback yang didapatkan dari msci dan merupakan kemajuan, kata pandu saat ditemui di kantor kemenko pangan, jakarta pusat, selasa 21 4 2026 ."
"https://finance.detik.com/berita-ekonomi-bisnis/d-8455049/prabowo-dapat-laporan-investasi-triwulan-i-2026-tembus-rp-498-79-triliun","Prabowo Dapat Laporan Investasi Triwulan I-2026 Tembus Rp 498,79 Triliun!","Menteri Investasi dan Hilirisasi/Kepala Badan Koordinasi Penanaman Modal (BKPM) Rosan Roeslani melaporkan realisasi investasi kepada Presiden Prabowo Subianto. Menurut Rosan di Kuartal I-2026 alias investasi selama 3 bulan pertama mencapai Rp 498,79 triliun. Angka ini sudah melebihi target di Kuartal I yang mencapai Rp 497 triliun. Capaian ini juga jauh lebih besar daripada 7,22% daripada waktu yang sama pada tahun sebelumnya. SCROLL TO CONTINUE WITH CONTENT ""Realisasi investasi di 2026 ini, tadi di kuartal pertama saya melaporkan bahwa alhamdulillah tercapai pencapaian Rp 498,79 triliun atau 100,36% dari target Rp 497 triliun, dan itu adalah peningkatan 7,22% year on year ya,"" terang Rosan sambil membaca dokumen di depan awak media, di Istana Kepresidenan, Jakarta Pusat, Selasa (21/4/2026). Dari total investasi tersebut, tercatat juga telah membuka tenaga kerja Indonesia mencapai 706.","0","menteri investasi dan hilirisasi kepala badan koordinasi penanaman modal bkpm rosan roeslani melaporkan realisasi investasi kepada presiden prabowo subianto. menurut rosan di kuartal i 2026 alias investasi selama 3 bulan pertama mencapai rp 498,79 triliun. angka ini sudah melebihi target di kuartal i yang mencapai rp 497 triliun. capaian ini juga jauh lebih besar daripada 7,22 daripada waktu yang sama pada tahun sebelumnya. realisasi investasi di 2026 ini, tadi di kuartal pertama saya melaporkan bahwa alhamdulillah tercapai pencapaian rp 498,79 triliun atau 100,36 dari target rp 497 triliun, dan itu adalah peningkatan 7,22 year on year ya, terang rosan sambil membaca dokumen di depan awak media, di istana kepresidenan, jakarta pusat, selasa 21 4 2026 . dari total investasi tersebut, tercatat juga telah membuka tenaga kerja indonesia mencapai 706."
"https://finance.detik.com/berita-ekonomi-bisnis/d-8454977/purbaya-dapat-jaminan-peringkat-kredit-ri-tak-berubah-dalam-2-tahun-dari-s-p","Purbaya Dapat Jaminan Peringkat Kredit RI Tak Berubah Dalam 2 Tahun dari S&P","Menteri Keuangan (Menkeu), Purbaya Yudhi Sadewa, mengatakan S&P Global tidak akan mengubah peringkat kredit dan outlook Indonesia selama dua tahun ke depan. Jaminan tersebut ia dapat kala bertemu jajaran S&P di New York, Amerika Serikat (AS), beberapa waktu lalu. Ia menjelaskan, S&P mempertahankan peringkat kredit RI pada level BBB dengan outlook stabil. Purbaya sendiri mengaku sempat terkejut dengan hasil tersebut, yang kemudian mendapat jaminan tak ada perubahan selama dua tahun ke depan. ""Intinya apa dia bilang? 'Rating kamu tidak berubah BBB, outlook stabil.' Wah, saya bilang terima kasih. Kan saya kelihatan agak kaget kan. Dia bilang, 'Kamu kelihatannya kaget, kamu ngarepin turun ya?' Gitu dia bilang. Enggak, saya bilang terima kasih. Terus dia nanya lagi sama saya. 'Kamu tau itu apa artinya?' Enggak, saya nggak tau, coba tolong jelaskan. Kan kita nanya gitu, belaga bego.","0","menteri keuangan menkeu , purbaya yudhi sadewa, mengatakan s p global tidak akan mengubah peringkat kredit dan outlook indonesia selama dua tahun ke depan. jaminan tersebut ia dapat kala bertemu jajaran s p di new york, amerika serikat as , beberapa waktu lalu. ia menjelaskan, s p mempertahankan peringkat kredit ri pada level bbb dengan outlook stabil. purbaya sendiri mengaku sempat terkejut dengan hasil tersebut, yang kemudian mendapat jaminan tak ada perubahan selama dua tahun ke depan. intinya apa dia bilang rating kamu tidak berubah bbb, outlook stabil. wah, saya bilang terima kasih. kan saya kelihatan agak kaget kan. dia bilang, kamu kelihatannya kaget, kamu ngarepin turun ya gitu dia bilang. enggak, saya bilang terima kasih. terus dia nanya lagi sama saya. kamu tau itu apa artinya enggak, saya nggak tau, coba tolong jelaskan. kan kita nanya gitu, belaga bego."
"https://finance.detik.com/foto-bisnis/d-8455218/pembangunan-berjalan-imf-revisi-ekonomi-ri-jadi-5-persen","Pembangunan Berjalan, IMF Revisi Ekonomi RI Jadi 5 Persen","Jakarta - IMF memangkas proyeksi pertumbuhan ekonomi Indonesia 2026 menjadi 5 persen. Angka ini lebih rendah dari perkiraan sebelumnya 5,1 persen.","0","imf memangkas proyeksi pertumbuhan ekonomi indonesia 2026 menjadi 5 persen. angka ini lebih rendah dari perkiraan sebelumnya 5,1 persen."
"https://finance.detik.com/energi/d-8455284/indonesia-singapura-kerja-sama-perdagangan-listrik-lintas-batas","Indonesia & Singapura Kerja Sama Perdagangan Listrik Lintas Batas","Menteri Investasi dan Hilirisasi/Kepala Badan Koordinasi Penanaman Modal (BKPM) yang juga CEO Danantara Rosan Roeslani bertemu Perdana Menteri Singapura Lawrence Wong, saat kunjungan kerja ke Singapura. Dalam kunjungannya tersebut, Rosan menyampaikan rasa terima kasih karena telah disambut dengan hangat. Pertemuan tersebut membahas penguatan kerja sama ekonomi, termasuk perdagangan listrik lintas batas atau cross border electricity trade (CBET). ""Kami membahas kemitraan dalam green growth dan industri masa depan, termasuk tindak lanjut kerja sama perdagangan listrik lintas batas (CBET),"" ujar Rosan dikutip dari Instagram @rosanroeslani, Selasa (21/4/2026). SCROLL TO CONTINUE WITH CONTENT Rosan bilang, pertemuan itu juga membahas terkait dengan agenda transisi energi dan pembangunan industri berkelanjutan di Indonesia.","0","menteri investasi dan hilirisasi kepala badan koordinasi penanaman modal bkpm yang juga ceo danantara rosan roeslani bertemu perdana menteri singapura lawrence wong, saat kunjungan kerja ke singapura. dalam kunjungannya tersebut, rosan menyampaikan rasa terima kasih karena telah disambut dengan hangat. pertemuan tersebut membahas penguatan kerja sama ekonomi, termasuk perdagangan listrik lintas batas atau cross border electricity trade cbet . kami membahas kemitraan dalam green growth dan industri masa depan, termasuk tindak lanjut kerja sama perdagangan listrik lintas batas cbet , ujar rosan instagram rosanroeslani, selasa 21 4 2026 . rosan bilang, pertemuan itu juga membahas terkait dengan agenda transisi energi dan pembangunan industri berkelanjutan di indonesia."
"https://finance.detik.com/foto-bisnis/d-8455212/tren-qris-perluas-fungsi-kartu-kredit","Tren QRIS Perluas Fungsi Kartu Kredit","Jakarta - Tren penggunaan QRIS mendorong inovasi pembayaran digital yang lebih fleksibel. Kartu kredit kini mulai digunakan untuk transaksi harian lewat pemindaian QR.","0","tren penggunaan qris mendorong inovasi pembayaran digital yang lebih fleksibel. kartu kredit kini mulai digunakan untuk transaksi harian lewat pemindaian qr."
"https://finance.detik.com/berita-ekonomi-bisnis/d-8454996/purbaya-pastikan-ri-belum-ada-komitmen-bayar-bop","Purbaya Pastikan RI Belum Ada Komitmen Bayar BOP!","Menteri Keuangan Purbaya Yudhi Sadewa menegaskan saat ini pemerintah RI tidak memiliki komitmen untuk membayar iuran kepada Board of Peace (BoP) atau Dewan Perdamaian yang mengawal transisi dan rekonstruksi Gaza. Adapun iuran bagi para anggota BoP dipatok sebesar US$ 1 miliar atau sekitar Rp 17,14 triliun (asumsi kurs Rp 17.147). Purbaya mengatakan, Presiden Prabowo Subianto sejak awal hanya berkomitmen mengirimkan pasukan dalam misi perdamaian tanpa ada janji pendanaan. Ia juga menegaskan tidak pernah menerima instruksi untuk menyiapkan anggaran terkait iuran BoP. ""Presiden selalu bilang, 'enggak kita belum ada komitmen bayar.' Dari pertama dia komit kirim pasukan, kita komit kirim pasukan, tapi gak ada komitmen bayar,"" ungkap Purbaya kepada wartawan di Gedung Kementerian Keuangan, Jakarta, Selasa (21/4/2026).","0","menteri keuangan purbaya yudhi sadewa menegaskan saat ini pemerintah ri tidak memiliki komitmen untuk membayar iuran kepada board of peace bop atau dewan perdamaian yang mengawal transisi dan rekonstruksi gaza. adapun iuran bagi para anggota bop dipatok sebesar us 1 miliar atau sekitar rp 17,14 triliun asumsi kurs rp 17.147 . purbaya mengatakan, presiden prabowo subianto sejak awal hanya berkomitmen mengirimkan pasukan dalam misi perdamaian tanpa ada janji pendanaan. ia juga menegaskan tidak pernah menerima instruksi untuk menyiapkan anggaran terkait iuran bop. presiden selalu bilang, enggak kita belum ada komitmen bayar. dari pertama dia komit kirim pasukan, kita komit kirim pasukan, tapi gak ada komitmen bayar, ungkap purbaya kepada wartawan di gedung kementerian keuangan, jakarta, selasa 21 4 2026 ."
"https://finance.detik.com/energi/d-8455304/bendungan-bakal-dimanfaatkan-buat-plts-potensi-tambahan-15-gw","Bendungan Bakal Dimanfaatkan buat PLTS, Potensi Tambahan 15 GW","Kementerian Energi dan Sumber Daya Mineral (ESDM) bersama Kementerian Pekerjaaan Umum (PU) tengah memetakan bendungan-bendungan untuk pengembangan Pembangkit Listrik Tenaga Surya (PLTS). Direktur Jenderal Energi Baru, Terbarukan, dan Konservasi Energi (EBTKE) Eniya Listiani Dewi mengatakan rencananya 20% dari bendungan yang dibangun oleh Kementerian PU akan dibangun PLTS. ""Basis hitungan kami saat ini 20% okupansi dari seluruh bendungan yang dibuat oleh kementerian PU itu, itu bisa menambah lebih dari 15 Gigawatt,"" terang Eniya dalam tayangan video dalam acara acara Launching 1 GW PLTS Atap Indonesia, Selasa (21/4/2026). SCROLL TO CONTINUE WITH CONTENT Eniya menjelaskan bahwa langkah pemetaan tersebut dilakukan guna mengejat target kapasitas terpasang PLTS nasional mencapai 100 gigawatt (GW) paling lambat pada 2029.","0","kementerian energi dan sumber daya mineral esdm bersama kementerian pekerjaaan umum pu tengah memetakan bendungan bendungan untuk pengembangan pembangkit listrik tenaga surya plts . direktur jenderal energi baru, terbarukan, dan konservasi energi ebtke eniya listiani dewi mengatakan rencananya 20 dari bendungan yang dibangun oleh kementerian pu akan dibangun plts. basis hitungan kami saat ini 20 okupansi dari seluruh bendungan yang dibuat oleh kementerian pu itu, itu bisa menambah lebih dari 15 gigawatt, terang eniya dalam tayangan video dalam acara acara launching 1 gw plts atap indonesia, selasa 21 4 2026 . eniya menjelaskan bahwa langkah pemetaan tersebut dilakukan guna mengejat target kapasitas terpasang plts nasional mencapai 100 gigawatt gw paling lambat pada 2029."
"https://finance.detik.com/industri/d-8455026/kemenperin-buka-suara-soal-bnn-usul-vape-dilarang-kita-dalami","Kemenperin Buka Suara soal BNN Usul Vape Dilarang: Kita Dalami","Kementerian Perindustrian (Kemenperin) buka suara soal usulan Badan Narkotika Nasional (BNN) melarang vape atau rokok elektrik di Indonesia. Kemenperin menyebut hingga saat ini belum ada koordinasi formal, namun komunikasi awal sudah dilakukan untuk menggali informasi lebih lanjut. Direktur Industri Minuman, Hasil Tembakau, dan Bahan Penyegar Kemenperin Merrijantij Punguan Pintaria mengatakan, pihaknya masih mendalami temuan di lapangan, termasuk memastikan asal produk yang beredar, apakah diproduksi di dalam negeri atau impor ilegal. SCROLL TO CONTINUE WITH CONTENT ""Ini coba kita dalami apakah produk ini berasal dari Indonesia, apakah produk ini produk legal atau produk yang berasal dari impor dan tidak legal. Apakah dia memiliki cukai. Kalau memang produk ini adalah produk legal buatan Indonesia dan memiliki cukai, ini akan dengan sangat gampang kita melihat siapa produsennya.","0","kementerian perindustrian kemenperin buka suara soal usulan badan narkotika nasional bnn melarang vape atau rokok elektrik di indonesia. kemenperin menyebut hingga saat ini belum ada koordinasi formal, namun komunikasi awal sudah dilakukan untuk menggali informasi lebih lanjut. direktur industri minuman, hasil tembakau, dan bahan penyegar kemenperin merrijantij punguan pintaria mengatakan, pihaknya masih mendalami temuan di lapangan, termasuk memastikan asal produk yang beredar, apakah diproduksi di dalam negeri atau impor ilegal. ini coba kita dalami apakah produk ini berasal dari indonesia, apakah produk ini produk legal atau produk yang berasal dari impor dan tidak legal. apakah dia memiliki cukai. kalau memang produk ini adalah produk legal buatan indonesia dan memiliki cukai, ini akan dengan sangat gampang kita melihat siapa produsennya."
"https://finance.detik.com/berita-ekonomi-bisnis/d-8455011/prabowo-bertemu-empat-mata-dengan-luhut-di-istana-bahas-apbn-daya-beli","Prabowo Bertemu Empat Mata dengan Luhut di Istana, Bahas APBN-Daya Beli","Siang ini, Presiden Prabowo Subianto menerima Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan di Istana Merdeka, Jakarta Pusat. Dalam pertemuan tersebut, dibahas perkembangan ekonomi dalam negeri dan dinamika global. Momen pertemuan itu diunggah lewat akunresmi @sekretariat.kabinet, Selasa (21/4/2026). Dalam pertemuan itu, disebutkan Prabowo dan Luhut sepakat bahwa aktivitas ekonomi nasional dinilai masih sangat terjaga, namun kewaspadaan tetap diperlukan. Sebagai antisipasi, pemerintah akan menyiapkan langkah antisipatif untuk merespons dampak konflik global sekaligus menjaga momentum pertumbuhan. Luhut pun menyampaikan beberapa skenario kebijakan agar daya beli masyarakat terjaga dengan baik dan APBN terkendali.","0","siang ini, presiden prabowo subianto menerima ketua dewan ekonomi nasional den luhut binsar pandjaitan di istana merdeka, jakarta pusat. dalam pertemuan tersebut, dibahas perkembangan ekonomi dalam negeri dan dinamika global. momen pertemuan itu diunggah lewat akunresmi sekretariat.kabinet, selasa 21 4 2026 . dalam pertemuan itu, disebutkan prabowo dan luhut sepakat bahwa aktivitas ekonomi nasional dinilai masih sangat terjaga, namun kewaspadaan tetap diperlukan. sebagai antisipasi, pemerintah akan menyiapkan langkah antisipatif untuk merespons dampak konflik global sekaligus menjaga momentum pertumbuhan. luhut pun menyampaikan beberapa skenario kebijakan agar daya beli masyarakat terjaga dengan baik dan apbn terkendali."
"https://finance.detik.com/energi/d-8455156/purbaya-pastikan-bbm-subsidi-nggak-naik","Purbaya Pastikan BBM Subsidi Nggak Naik!","Menteri Keuangan Purbaya Yudhi Sadewa menyatakan kenaikan harga BBM nonsubsidi tidak akan mendorong laju inflasi. Inflasi bisa dikendalikan karena BBM subsidi yang banyak digunakan masyarakat kecil dan juga kebutuhan logistik tidak ikut disesuaikan harganya. Harga BBM subsidi tak naik juga meredam lonjakan harga barang. Bila inflasi terjaga dengan baik, daya beli masyarakat akan terjaga. SCROLL TO CONTINUE WITH CONTENT ""Waktu minyak dunia naik cuma kita nih yang nggak naikkin. Sekarang naik tapi yang nonsubsidi, yang subsidi kan nggak naik, tetap. Jadi inflasinya bisa dikendalikan. Manajemen cash bisa mendorong ekonomi dan tadi ketika harga-harga nggak naik, harga BBM utamanya yang subsidi nggak naik, inflasi juga nggak naik sehingga daya beli masyarakat terjaga,"" terang Purbaya di Kementerian Keuangan, Jakarta Pusat, Selasa (21/4/2026).","0","menteri keuangan purbaya yudhi sadewa menyatakan kenaikan harga bbm nonsubsidi tidak akan mendorong laju inflasi. inflasi bisa dikendalikan karena bbm subsidi yang banyak digunakan masyarakat kecil dan juga kebutuhan logistik tidak ikut disesuaikan harganya. harga bbm subsidi tak naik juga meredam lonjakan harga barang. bila inflasi terjaga dengan baik, daya beli masyarakat akan terjaga. waktu minyak dunia naik cuma kita nih yang nggak naikkin. sekarang naik tapi yang nonsubsidi, yang subsidi kan nggak naik, tetap. jadi inflasinya bisa dikendalikan. manajemen cash bisa mendorong ekonomi dan tadi ketika harga harga nggak naik, harga bbm utamanya yang subsidi nggak naik, inflasi juga nggak naik sehingga daya beli masyarakat terjaga, terang purbaya di kementerian keuangan, jakarta pusat, selasa 21 4 2026 ."
"https://finance.detik.com/industri/d-8455240/produk-mamin-berkadar-gula-lemak-tinggi-bakal-dilabel-khusus-industri-siap","Produk Mamin Berkadar Gula-Lemak Tinggi Bakal Dilabel Khusus, Industri Siap?","Kementerian Perindustrian (Kemenperin) merespons rencana penerapan kebijakan nutri level yang bertujuan memberikan informasi kandungan gizi pada produk makanan dan minuman (mamin). Kemenperin menilai kebijakan ini positif sebagai sarana edukasi, meski implementasinya membutuhkan waktu bagi industri untuk beradaptasi. Direktur Industri Minuman, Hasil Tembakau, dan Bahan Penyegar Kemenperin, Merrijantij Punguan Pintaria mengatakan, saat ini industri sebenarnya sudah mengacu pada aturan BPOM terkait batas kandungan gula sebesar 6 gram per 100 ml. Dengan acuan tersebut, pelaku industri dinilai masih memiliki kemampuan untuk memenuhinya. SCROLL TO CONTINUE WITH CONTENT ""Nutri level ini kita sambut baik, ini adalah media untuk mengedukasi masyarakat Indonesia dalam memilih produk.","0","kementerian perindustrian kemenperin merespons rencana penerapan kebijakan nutri level yang bertujuan memberikan informasi kandungan gizi pada produk makanan dan minuman mamin . kemenperin menilai kebijakan ini positif sebagai sarana edukasi, meski implementasinya membutuhkan waktu bagi industri untuk beradaptasi. direktur industri minuman, hasil tembakau, dan bahan penyegar kemenperin, merrijantij punguan pintaria mengatakan, saat ini industri sebenarnya sudah mengacu pada aturan bpom terkait batas kandungan gula sebesar 6 gram per 100 ml. dengan acuan tersebut, pelaku industri dinilai masih memiliki kemampuan untuk memenuhinya. nutri level ini kita sambut baik, ini adalah media untuk mengedukasi masyarakat indonesia dalam memilih produk."
"https://finance.detik.com/industri/d-8455199/harga-plastik-naik-pemerintah-dorong-penggunaan-kemasan-kertas-aseptik","Harga Plastik Naik, Pemerintah Dorong Penggunaan Kemasan Kertas-Aseptik","Kenaikan harga plastik menjadi sorotan, terutama bagi industri makanan dan minuman yang bergantung pada kemasan. Menanggapi itu, Kementerian Perindustrian (Kemenperin) menyebut kondisi saat ini sebenarnya baru sebatas kekhawatiran, khususnya terkait ketersediaan stok bahan baku. Namun menurut Pelaksana Tugas Direktur Jenderal Industri Agro Kemenperin Putu Juli Ardika dari hasil rapat dengan pelaku industri plastik, mulai dari produsen bijih hingga pengolah kemasan, bahan baku plastik sebenarnya masih tersedia. Namun, Putu tak menampik adanya kekhawatiran soal kenaikan harga. SCROLL TO CONTINUE WITH CONTENT ""Nah yang kemarin disampaikan ya kesediaan udah nggak ada perdebatan, jadi nggak ada perdebatan di rapat tersebut. Nah memang dikhawatirkan harganya akan naik, ya karena tadi di kondisi situasinya.","0","kenaikan harga plastik menjadi sorotan, terutama bagi industri makanan dan minuman yang bergantung pada kemasan. menanggapi itu, kementerian perindustrian kemenperin menyebut kondisi saat ini sebenarnya baru sebatas kekhawatiran, khususnya terkait ketersediaan stok bahan baku. namun menurut pelaksana tugas direktur jenderal industri agro kemenperin putu juli ardika dari hasil rapat dengan pelaku industri plastik, mulai dari produsen bijih hingga pengolah kemasan, bahan baku plastik sebenarnya masih tersedia. namun, putu tak menampik adanya kekhawatiran soal kenaikan harga. nah yang kemarin disampaikan ya kesediaan udah nggak ada perdebatan, jadi nggak ada perdebatan di rapat tersebut. nah memang dikhawatirkan harganya akan naik, ya karena tadi di kondisi situasinya."
"https://finance.detik.com/foto-bisnis/d-8454903/menengok-pameran-transmisi-energi-listrik-asean-di-bsd","Menengok Pameran Transmisi Energi Listrik ASEAN di BSD","Tangerang - Ajang perdana sektor transmisi tenaga listrik digelar di BSD. Pameran ini menjadi ruang strategis untuk memamerkan inovasi dan membahas tantangan energi ASEAN.","0","ajang perdana sektor transmisi tenaga listrik digelar di bsd. pameran ini menjadi ruang strategis untuk memamerkan inovasi dan membahas tantangan energi asean."
"https://finance.detik.com/foto-bisnis/d-8453759/genjot-populasi-sapi-lokal-pemerintah-andalkan-inseminasi-buatan","Genjot Populasi Sapi Lokal, Pemerintah Andalkan Inseminasi Buatan","Banyuwangi - Pemerintah percepat peningkatan populasi sapi dan kerbau lokal untuk memperkuat ekonomi peternakan serta menjaga stabilitas pasokan daging nasional.","0","pemerintah percepat peningkatan populasi sapi dan kerbau lokal untuk memperkuat ekonomi peternakan serta menjaga stabilitas pasokan daging nasional."
